archivo,mejor_radio,area,filled_volume,num_atm,mean_distance
outputs.dump/key_area_652.dump,3,100.17124368563134,81.12362116986768,14,3.172843820053882
outputs.dump/key_area_653.dump,3,100.17221549076501,81.12440736447236,14,3.172858105635975
outputs.dump/key_area_654.dump,3,100.17221549076494,81.12440736447229,14,3.172858105635973
outputs.dump/key_area_655.dump,3,100.17148664575357,81.12381757874404,14,3.172847391545823
outputs.dump/key_area_656.dump,3,100.17172959526923,81.1240144389553,14,3.1728509629245623
outputs.dump/key_area_657.dump,3,100.17221549076496,81.12440736447236,14,3.172858105635974
outputs.dump/key_area_658.dump,3,100.17172959526927,81.12401378177277,14,3.1728509629245627
outputs.dump/key_area_659.dump,3,100.17172959526916,81.12362037211085,14,3.1728498581342133
outputs.dump/key_area_660.dump,3,100.17172959526918,81.12401340486589,14,3.1728509629245605
outputs.dump/key_area_661.dump,3,100.17172959526911,81.12362037211078,14,3.172849858134213
outputs.dump/key_area_662.dump,3,100.17172959526921,81.1236203721109,14,3.1728498581342137
outputs.dump/key_area_663.dump,3,100.17172959526935,81.12401340486602,14,3.172850962924563
outputs.dump/key_area_664.dump,3,100.17124368563131,81.12362116986766,14,3.172843820053881
outputs.dump/key_area_665.dump,3,100.17124368563147,81.12362116986779,14,3.172843820053884
outputs.dump/key_area_666.dump,3,100.1714866457535,81.12381757874397,14,3.172847391545822
outputs.dump/key_area_667.dump,3,100.17124368563138,81.123620845742,14,3.1728438200538838
outputs.dump/key_area_668.dump,3,100.17172959526928,81.12401443895526,14,3.1728509629245627
outputs.dump/key_area_669.dump,3,100.17172959526935,81.12401340486602,14,3.172850962924563
outputs.dump/key_area_670.dump,3,100.17172959526923,81.1240144389553,14,3.1728509629245614
outputs.dump/key_area_671.dump,3,100.17172958819816,81.12401340486227,14,3.1728509628449273
outputs.dump/key_area_672.dump,3,100.17172959526923,81.12401378177252,14,3.1728509629245614
outputs.dump/key_area_673.dump,3,100.17172958819816,81.12401340486225,14,3.172850962844927
outputs.dump/key_area_674.dump,3,100.17124368563137,81.12362084574187,14,3.1728438200538815
outputs.dump/key_area_675.dump,3,100.17172958819819,81.12401340486228,14,3.1728509628449273
outputs.dump/key_area_676.dump,3,100.17172959526921,81.1240137817725,14,3.1728509629245614
outputs.dump/key_area_677.dump,3,100.17221549076498,81.12440736447233,14,3.1728581056359744
outputs.dump/key_area_678.dump,3,100.17172959526928,81.12401443895524,14,3.1728509629245627
outputs.dump/key_area_679.dump,3,100.17148664575357,81.12381757874405,14,3.172847391545823
outputs.dump/key_area_680.dump,3,100.17172959526921,81.12362037211109,14,3.1728498581342137
outputs.dump/key_area_681.dump,3,100.1712436856314,81.12362084574194,14,3.1728438200538833
outputs.dump/key_area_682.dump,3,100.17221549076501,81.12440736447246,14,3.172858105635975
outputs.dump/key_area_683.dump,3,100.17124368563121,81.12362116986758,14,3.17284382005388
outputs.dump/key_area_684.dump,3,100.17172959526931,81.12401443895536,14,3.1728509629245623
outputs.dump/key_area_685.dump,3,100.17172959526913,81.12401378177245,14,3.17285096292456
outputs.dump/key_area_686.dump,3,100.17172958819837,81.1240134048626,14,3.172850962844931
outputs.dump/key_area_687.dump,3,100.17172959526917,81.1240137817726,14,3.17285096292456
outputs.dump/key_area_688.dump,5,100.17172958819832,81.1240134048626,14,3.17285096284493
outputs.dump/key_area_689.dump,3,100.1717295952692,81.12401340486585,14,3.172850962924561
outputs.dump/key_area_690.dump,3,100.17124368563125,81.12362116986753,14,3.1728438200538807
outputs.dump/key_area_691.dump,3,100.17221549076505,81.12440736447253,14,3.172858105635975
outputs.dump/key_area_692.dump,3,100.17124368563141,81.12362084574197,14,3.1728438200538833
outputs.dump/key_area_693.dump,3,100.1714866457536,81.12381757874408,14,3.1728473915458233
outputs.dump/key_area_694.dump,3,100.17172959526918,81.123620372111,14,3.172849858134213
outputs.dump/key_area_695.dump,3,100.17172959526917,81.12401340486585,14,3.1728509629245605
outputs.dump/key_area_696.dump,3,100.17172959526934,81.12401340486602,14,3.172850962924563
outputs.dump/key_area_697.dump,3,100.17172959526916,81.12362037211085,14,3.172849858134213
outputs.dump/key_area_698.dump,3,100.17124368563118,81.1236208457417,14,3.17284382005388
outputs.dump/key_area_699.dump,3,100.17172958819823,81.12401340486244,14,3.1728509628449286
outputs.dump/key_area_700.dump,3,100.17172959526916,81.12401378177242,14,3.1728509629245596
outputs.dump/key_area_701.dump,3,100.17148664575353,81.123817578744,14,3.1728473915458224
outputs.dump/key_area_702.dump,3,100.1714866457534,81.12381757874385,14,3.172847391545821
outputs.dump/key_area_703.dump,3,100.17172959526934,81.12401340486598,14,3.1728509629245636
outputs.dump/key_area_704.dump,3,100.17172959526917,81.12362037211085,14,3.172849858134213
outputs.dump/key_area_705.dump,6,100.17124368563147,81.12362084574198,14,3.172843820053884
outputs.dump/key_area_706.dump,3,100.1722154907651,81.12440736447242,14,3.1728581056359753
outputs.dump/key_area_707.dump,3,100.17124368563131,81.12362116986768,14,3.172843820053882
outputs.dump/key_area_708.dump,3,100.17172959526933,81.1240144389554,14,3.1728509629245623
outputs.dump/key_area_709.dump,3,100.1717295952693,81.1240137817726,14,3.1728509629245627
outputs.dump/key_area_710.dump,3,100.17148664575366,81.12381757874425,14,3.1728473915458237
outputs.dump/key_area_711.dump,3,100.1717295881981,81.1240134048621,14,3.172850962844926
outputs.dump/key_area_712.dump,3,100.17172959526934,81.12401378177283,14,3.172850962924563
outputs.dump/key_area_713.dump,3,100.17172959526928,81.12401443895536,14,3.172850962924563
outputs.dump/key_area_714.dump,6,100.17124368563148,81.1236211698678,14,3.172843820053884
outputs.dump/key_area_715.dump,3,100.17221549076486,81.12440736447213,14,3.1728581056359713
outputs.dump/key_area_716.dump,3,100.17124368563123,81.12362084574174,14,3.17284382005388
outputs.dump/key_area_717.dump,3,100.1717295952691,81.12362037211078,14,3.1728498581342115
outputs.dump/key_area_718.dump,3,100.17148664575366,81.12381757874431,14,3.1728473915458246
outputs.dump/key_area_719.dump,3,100.1717295952693,81.12401340486605,14,3.1728509629245627
outputs.dump/key_area_720.dump,3,100.1712436856314,81.12362084574188,14,3.1728438200538824
outputs.dump/key_area_721.dump,3,100.17172959526921,81.12401378177259,14,3.172850962924561
outputs.dump/key_area_722.dump,3,100.17172959526924,81.12401443895517,14,3.1728509629245623
outputs.dump/key_area_723.dump,3,100.17124368563137,81.12362116986777,14,3.172843820053882
outputs.dump/key_area_724.dump,3,100.17172959526931,81.1240144389554,14,3.172850962924563
outputs.dump/key_area_725.dump,3,100.1712436856314,81.12362116986769,14,3.1728438200538838
outputs.dump/key_area_726.dump,3,100.17172959526931,81.12401378177267,14,3.1728509629245627
outputs.dump/key_area_727.dump,3,100.17148664575357,81.12381757874404,14,3.1728473915458224
outputs.dump/key_area_728.dump,3,100.1717295881981,81.12401340486221,14,3.1728509628449264
outputs.dump/key_area_729.dump,3,100.17172959526926,81.12401340486586,14,3.1728509629245623
outputs.dump/key_area_730.dump,3,100.17221549076496,81.12440736447236,14,3.1728581056359735
outputs.dump/key_area_731.dump,3,100.17172958819827,81.12401340486231,14,3.172850962844929
outputs.dump/key_area_732.dump,3,100.1717295952692,81.12362037211093,14,3.1728498581342133
outputs.dump/key_area_733.dump,3,100.17124368563134,81.12362084574184,14,3.172843820053882
outputs.dump/key_area_734.dump,3,100.17172959526908,81.12362037211068,14,3.1728498581342124
outputs.dump/key_area_735.dump,3,100.17221549076497,81.12440736447229,14,3.172858105635974
outputs.dump/key_area_736.dump,3,100.17172959526924,81.12401340486603,14,3.1728509629245614
outputs.dump/key_area_737.dump,3,100.17172958819827,81.12401340486232,14,3.172850962844929
outputs.dump/key_area_738.dump,3,100.17148664575353,81.12381757874397,14,3.1728473915458224
outputs.dump/key_area_739.dump,3,100.17172959526924,81.12401378177262,14,3.172850962924561
outputs.dump/key_area_740.dump,3,100.17172959526924,81.12401443895514,14,3.1728509629245614
outputs.dump/key_area_741.dump,7,100.17221549076498,81.12440736447238,14,3.1728581056359744
outputs.dump/key_area_742.dump,3,100.17221549076483,81.1244073644721,14,3.1728581056359717
outputs.dump/key_area_743.dump,3,100.1717295881983,81.12401340486242,14,3.1728509628449295
outputs.dump/key_area_744.dump,3,100.17124368563144,81.12362116986786,14,3.1728438200538833
outputs.dump/key_area_745.dump,3,100.17172959526927,81.12401378177277,14,3.1728509629245627
outputs.dump/key_area_746.dump,5,100.17172959526928,81.12401443895547,14,3.1728509629245623
outputs.dump/key_area_747.dump,3,100.1717295952693,81.12401378177267,14,3.1728509629245627
outputs.dump/key_area_748.dump,3,100.1717295952693,81.12401443895529,14,3.1728509629245627
outputs.dump/key_area_749.dump,3,100.17124368563132,81.12362116986762,14,3.1728438200538815
outputs.dump/key_area_750.dump,4,100.171729588198,81.1240134048621,14,3.1728509628449246
outputs.dump/key_area_751.dump,3,100.17124368563141,81.12362116986769,14,3.1728438200538824
outputs.dump/key_area_752.dump,3,100.17148664575356,81.12381757874402,14,3.1728473915458224
outputs.dump/key_area_753.dump,3,100.17172959526926,81.12401340486583,14,3.1728509629245623
outputs.dump/key_area_754.dump,3,100.17172959526916,81.12362037211085,14,3.1728498581342133
outputs.dump/key_area_755.dump,3,100.17124368563141,81.12362084574201,14,3.172843820053884
outputs.dump/key_area_756.dump,3,100.17124368563128,81.12362084574183,14,3.172843820053881
outputs.dump/key_area_757.dump,3,100.17221549076498,81.12440736447233,14,3.1728581056359744
outputs.dump/key_area_758.dump,3,100.17172959526913,81.12362037211075,14,3.172849858134213
outputs.dump/key_area_759.dump,4,100.17172959526926,81.12401340486603,14,3.1728509629245614
outputs.dump/key_area_760.dump,3,100.17148664575342,81.12381757874377,14,3.172847391545821
outputs.dump/key_area_761.dump,3,100.17172958819827,81.12401340486254,14,3.1728509628449295
outputs.dump/key_area_762.dump,3,100.17172959526906,81.12401340486566,14,3.172850962924559
outputs.dump/key_area_763.dump,3,100.17148664575356,81.12381757874408,14,3.172847391545823
outputs.dump/key_area_764.dump,4,100.17172958819837,81.1240134048625,14,3.1728509628449317
outputs.dump/key_area_765.dump,3,100.17172959526881,81.1240137817719,14,3.1728509629245543
outputs.dump/key_area_766.dump,3,100.17172959526935,81.12401443895541,14,3.1728509629245636
outputs.dump/key_area_767.dump,9,100.17124368563128,81.12362116986756,14,3.1728438200538807
outputs.dump/key_area_768.dump,3,100.17124368563113,81.1236211698675,14,3.1728438200538784
outputs.dump/key_area_769.dump,3,100.17172959526931,81.1240144389554,14,3.172850962924563
outputs.dump/key_area_770.dump,6,100.17172959526934,81.1240137817727,14,3.1728509629245636
outputs.dump/key_area_771.dump,4,100.1714866457536,81.12381757874401,14,3.1728473915458233
outputs.dump/key_area_772.dump,3,100.17172959526934,81.12401340486589,14,3.172850962924563
outputs.dump/key_area_773.dump,3,100.17172959526901,81.12362037211065,14,3.1728498581342106
outputs.dump/key_area_774.dump,3,100.17172959526907,81.12362037211072,14,3.1728498581342106
outputs.dump/key_area_775.dump,3,100.17124368563132,81.12362084574188,14,3.172843820053882
outputs.dump/key_area_776.dump,3,100.17221549076488,81.12440736447219,14,3.172858105635973
outputs.dump/key_area_777.dump,3,100.1722154907649,81.12440736447215,14,3.172858105635972
outputs.dump/key_area_778.dump,3,100.17124368563125,81.12362084574194,14,3.172843820053881
outputs.dump/key_area_779.dump,5,100.1717295881983,81.12401340486228,14,3.1728509628449295
outputs.dump/key_area_780.dump,3,100.17172959526899,81.12362037211064,14,3.1728498581342097
outputs.dump/key_area_781.dump,8,100.17172959526896,81.12401378177205,14,3.1728509629245565
outputs.dump/key_area_782.dump,3,100.17172959526914,81.12401340486582,14,3.17285096292456
outputs.dump/key_area_783.dump,3,100.17148664575357,81.12381757874412,14,3.1728473915458233
outputs.dump/key_area_784.dump,3,100.17172959526935,81.12401443895546,14,3.1728509629245636
outputs.dump/key_area_785.dump,3,100.17124368563147,81.12362116986783,14,3.1728438200538847
outputs.dump/key_area_786.dump,3,100.17172959526924,81.12362037211099,14,3.172849858134214
outputs.dump/key_area_787.dump,3,100.17124368563141,81.12362084574211,14,3.1728438200538833
outputs.dump/key_area_788.dump,3,100.17172959526904,81.12362037211071,14,3.1728498581342106
outputs.dump/key_area_789.dump,5,100.17124368563131,81.12362084574193,14,3.1728438200538815
outputs.dump/key_area_790.dump,3,100.17221549076511,81.12440736447249,14,3.172858105635977
outputs.dump/key_area_791.dump,3,100.17172959526906,81.12401340486569,14,3.172850962924559
outputs.dump/key_area_792.dump,3,100.17148664575355,81.1238175787441,14,3.172847391545823
outputs.dump/key_area_793.dump,5,100.1717295881981,81.12401340486213,14,3.1728509628449255
outputs.dump/key_area_794.dump,3,100.17172959526918,81.12401378177263,14,3.1728509629245605
outputs.dump/key_area_795.dump,3,100.17124368563121,81.12362116986755,14,3.17284382005388
outputs.dump/key_area_796.dump,4,100.17172959526937,81.12401443895554,14,3.1728509629245636
outputs.dump/key_area_797.dump,4,100.17124368563137,81.12362116986768,14,3.172843820053882
outputs.dump/key_area_798.dump,3,100.1717295952692,81.12401443895527,14,3.172850962924561
outputs.dump/key_area_799.dump,3,100.17172959526926,81.12401378177252,14,3.1728509629245627
outputs.dump/key_area_800.dump,3,100.17172958819826,81.12401340486241,14,3.1728509628449286
outputs.dump/key_area_801.dump,8,100.17148664575366,81.12381757874424,14,3.1728473915458246
outputs.dump/key_area_802.dump,10,100.17172959526923,81.12401340486574,14,3.172850962924561
outputs.dump/key_area_803.dump,3,100.17221549076504,81.12440736447246,14,3.1728581056359753
outputs.dump/key_area_804.dump,3,100.17172959526916,81.12362037211093,14,3.1728498581342115
outputs.dump/key_area_805.dump,3,100.17124368563154,81.12362084574211,14,3.172843820053885
outputs.dump/key_area_806.dump,3,100.17124368563134,81.12362084574205,14,3.1728438200538815
outputs.dump/key_area_807.dump,7,100.17221549076508,81.12440736447255,14,3.1728581056359757
outputs.dump/key_area_808.dump,3,100.17172959526914,81.12362037211078,14,3.1728498581342115
outputs.dump/key_area_809.dump,10,100.17172959526911,81.12362037211075,14,3.1728498581342124
outputs.dump/key_area_810.dump,3,100.17124368563148,81.12362084574202,14,3.172843820053884
outputs.dump/key_area_811.dump,8,100.17221549076505,81.12440736447236,14,3.1728581056359753
outputs.dump/key_area_812.dump,4,100.17172958819812,81.12401340486204,14,3.1728509628449264
outputs.dump/key_area_813.dump,3,100.1717295952692,81.12401340486588,14,3.1728509629245614
outputs.dump/key_area_814.dump,9,100.17172958819827,81.12401340486218,14,3.172850962844929
outputs.dump/key_area_815.dump,3,100.17172959526889,81.12401378177188,14,3.1728509629245556
outputs.dump/key_area_816.dump,3,100.17172959526926,81.12401443895531,14,3.1728509629245623
outputs.dump/key_area_817.dump,3,100.17221549076507,81.12440736447243,14,3.1728581056359757
outputs.dump/key_area_818.dump,3,100.17124368563144,81.12362116986773,14,3.1728438200538833
outputs.dump/key_area_819.dump,10,100.17124368563152,81.1236208457422,14,3.1728438200538855
outputs.dump/key_area_820.dump,3,100.17172959526894,81.12401378177204,14,3.1728509629245565
outputs.dump/key_area_821.dump,3,100.17172959526935,81.12401340486589,14,3.172850962924563
outputs.dump/key_area_822.dump,8,100.1714866457534,81.12381757874373,14,3.17284739154582
outputs.dump/key_area_823.dump,6,100.17148664575349,81.12381757874391,14,3.1728473915458215
outputs.dump/key_area_824.dump,8,100.17172959526935,81.12401340486588,14,3.172850962924563
outputs.dump/key_area_825.dump,3,100.17172959526907,81.12362037211071,14,3.172849858134211
outputs.dump/key_area_826.dump,3,100.17124368563145,81.12362116986785,14,3.1728438200538847
outputs.dump/key_area_827.dump,6,100.17172959526937,81.12401443895543,14,3.1728509629245636
outputs.dump/key_area_828.dump,8,100.17124368563151,81.12362084574204,14,3.172843820053884
outputs.dump/key_area_829.dump,8,100.17221549076504,81.1244073644724,14,3.1728581056359753
outputs.dump/key_area_830.dump,3,100.17172958819822,81.12401340486213,14,3.1728509628449273
outputs.dump/key_area_831.dump,3,100.17172959526896,81.12401378177204,14,3.1728509629245565
outputs.dump/key_area_832.dump,5,100.17124368563145,81.12362084574217,14,3.172843820053884
outputs.dump/key_area_833.dump,4,100.17124368563105,81.12362116986739,14,3.1728438200538776
outputs.dump/key_area_834.dump,6,100.17172959526931,81.12401443895537,14,3.172850962924563
outputs.dump/key_area_835.dump,3,100.17172959526923,81.12401378177253,14,3.1728509629245614
outputs.dump/key_area_836.dump,3,100.17148664575355,81.12381757874397,14,3.1728473915458224
outputs.dump/key_area_837.dump,3,100.17172959526928,81.12401340486574,14,3.1728509629245623
outputs.dump/key_area_838.dump,3,100.17172958819839,81.12401340486271,14,3.1728509628449304
outputs.dump/key_area_839.dump,3,100.1717295952691,81.12362037211071,14,3.1728498581342115
outputs.dump/key_area_840.dump,3,100.17124368563142,81.123620845742,14,3.1728438200538824
outputs.dump/key_area_841.dump,8,100.17221549076505,81.12440736447239,14,3.1728581056359753
outputs.dump/key_area_842.dump,3,100.17221549076508,81.12440736447259,14,3.1728581056359753
outputs.dump/key_area_843.dump,10,100.17172958819829,81.12401340486218,14,3.172850962844929
outputs.dump/key_area_844.dump,3,100.17172959526938,81.12401340486606,14,3.172850962924564
outputs.dump/key_area_845.dump,3,100.17172959526907,81.12362037211088,14,3.1728498581342106
outputs.dump/key_area_846.dump,3,100.17172959526886,81.12401378177186,14,3.1728509629245556
outputs.dump/key_area_847.dump,3,100.17172959526926,81.12401443895533,14,3.1728509629245627
outputs.dump/key_area_848.dump,3,100.17124368563144,81.12362116986772,14,3.1728438200538833
outputs.dump/key_area_849.dump,3,100.171729595269,81.12401340486566,14,3.1728509629245574
outputs.dump/key_area_850.dump,3,100.17148664575365,81.12381757874437,14,3.1728473915458246
outputs.dump/key_area_851.dump,5,100.17148664575355,81.12381757874401,14,3.1728473915458224
outputs.dump/key_area_852.dump,4,100.17124368563127,81.12362116986768,14,3.1728438200538807
outputs.dump/key_area_853.dump,5,100.1717295952693,81.12401340486576,14,3.1728509629245623
outputs.dump/key_area_854.dump,3,100.17172959526928,81.12401443895548,14,3.1728509629245627
outputs.dump/key_area_855.dump,3,100.17172958819827,81.12401340486242,14,3.172850962844929
outputs.dump/key_area_856.dump,3,100.17172959526926,81.12401340486603,14,3.1728509629245614
outputs.dump/key_area_857.dump,3,100.17148664575362,81.12381757874407,14,3.1728473915458237
outputs.dump/key_area_858.dump,10,100.17148664575349,81.12381757874402,14,3.172847391545822
outputs.dump/key_area_859.dump,3,100.17172959526938,81.12401340486605,14,3.172850962924564
outputs.dump/key_area_860.dump,3,100.17172959526918,81.12362037211093,14,3.1728498581342133
outputs.dump/key_area_861.dump,3,100.17124368563117,81.1236211698675,14,3.1728438200538784
outputs.dump/key_area_862.dump,3,100.17172959526931,81.1240144389554,14,3.172850962924563
outputs.dump/key_area_863.dump,4,100.17124368563111,81.12362084574166,14,3.1728438200538776
outputs.dump/key_area_864.dump,3,100.17221549076493,81.1244073644722,14,3.172858105635973
outputs.dump/key_area_865.dump,3,100.17172959526917,81.1240137817725,14,3.1728509629245605
outputs.dump/key_area_866.dump,3,100.17172958819827,81.12401340486255,14,3.1728509628449295
outputs.dump/key_area_867.dump,3,100.17172959526906,81.1236203721107,14,3.1728498581342115
outputs.dump/key_area_868.dump,3,100.17172959526917,81.12401378177262,14,3.1728509629245605
outputs.dump/key_area_869.dump,3,100.17221549076498,81.12440736447248,14,3.1728581056359744
outputs.dump/key_area_870.dump,3,100.17124368563137,81.12362116986772,14,3.1728438200538838
outputs.dump/key_area_871.dump,3,100.17124368563141,81.12362084574195,14,3.1728438200538833
outputs.dump/key_area_872.dump,3,100.17172959526916,81.12362037211093,14,3.172849858134213
outputs.dump/key_area_873.dump,3,100.17172959526911,81.12401340486586,14,3.1728509629245596
outputs.dump/key_area_874.dump,3,100.17148664575342,81.12381757874397,14,3.172847391545821
outputs.dump/key_area_875.dump,3,100.17148664575367,81.12381757874431,14,3.172847391545825
outputs.dump/key_area_876.dump,3,100.17172959526931,81.12401340486592,14,3.172850962924563
outputs.dump/key_area_877.dump,4,100.1717295952692,81.12362037211096,14,3.1728498581342137
outputs.dump/key_area_878.dump,3,100.17124368563118,81.12362084574175,14,3.17284382005388
outputs.dump/key_area_879.dump,3,100.17172959526928,81.12401378177267,14,3.1728509629245627
outputs.dump/key_area_880.dump,3,100.17124368563132,81.12362084574185,14,3.172843820053881
outputs.dump/key_area_881.dump,3,100.17172959526908,81.12362037211071,14,3.172849858134213
outputs.dump/key_area_882.dump,3,100.17172959526928,81.12401378177276,14,3.1728509629245627
outputs.dump/key_area_883.dump,3,100.1717295952694,81.12401443895548,14,3.1728509629245645
outputs.dump/key_area_884.dump,3,100.17172959526917,81.12401340486586,14,3.1728509629245605
outputs.dump/key_area_885.dump,3,100.17148664575359,81.12381757874402,14,3.172847391545823
outputs.dump/key_area_886.dump,4,100.17124368563151,81.12362116986789,14,3.1728438200538847
outputs.dump/key_area_887.dump,3,100.17148664575355,81.12381757874425,14,3.172847391545823
outputs.dump/key_area_888.dump,3,100.17172959526927,81.12401340486589,14,3.1728509629245623
outputs.dump/key_area_889.dump,3,100.17124368563123,81.1236211698676,14,3.1728438200538807
outputs.dump/key_area_890.dump,3,100.17172959526931,81.12401443895543,14,3.172850962924563
outputs.dump/key_area_891.dump,3,100.17221549076508,81.12440736447245,14,3.1728581056359757
outputs.dump/key_area_892.dump,8,100.17172959526927,81.12362037211118,14,3.172849858134214
outputs.dump/key_area_893.dump,6,100.1712436856313,81.12362084574187,14,3.1728438200538815
outputs.dump/key_area_894.dump,3,100.17221549076511,81.12440736447259,14,3.172858105635977
outputs.dump/key_area_895.dump,3,100.17172958819822,81.12401340486237,14,3.172850962844928
outputs.dump/key_area_896.dump,3,100.17221549076481,81.1244073644721,14,3.172858105635971
outputs.dump/key_area_897.dump,3,100.17172958819835,81.12401340486258,14,3.1728509628449304
outputs.dump/key_area_898.dump,3,100.17124368563121,81.12362084574173,14,3.17284382005388
outputs.dump/key_area_899.dump,3,100.17172959526906,81.12401378177246,14,3.172850962924558
outputs.dump/key_area_900.dump,8,100.1717295952694,81.12401443895537,14,3.172850962924564
outputs.dump/key_area_901.dump,3,100.17124368563131,81.12362116986762,14,3.172843820053881
outputs.dump/key_area_902.dump,7,100.17148664575349,81.12381757874402,14,3.172847391545822
outputs.dump/key_area_903.dump,3,100.17124368563148,81.1236211698678,14,3.1728438200538833
outputs.dump/key_area_904.dump,3,100.17172959526935,81.12401378177272,14,3.1728509629245636
outputs.dump/key_area_905.dump,3,100.17172958819822,81.12401340486237,14,3.172850962844928
outputs.dump/key_area_906.dump,3,100.17221549076504,81.12440736447245,14,3.1728581056359753
outputs.dump/key_area_907.dump,3,100.17124368563142,81.12362084574211,14,3.1728438200538833
outputs.dump/key_area_908.dump,10,100.17148664575339,81.12381757874391,14,3.17284739154582
outputs.dump/key_area_909.dump,3,100.17172959526901,81.12362037211062,14,3.17284985813421
outputs.dump/key_area_910.dump,3,100.17172959526938,81.12401340486605,14,3.172850962924564
outputs.dump/key_area_911.dump,3,100.17172959526917,81.12362037211096,14,3.1728498581342137
outputs.dump/key_area_912.dump,3,100.17172959526916,81.12401340486583,14,3.17285096292456
outputs.dump/key_area_913.dump,5,100.17124368563128,81.12362084574181,14,3.1728438200538807
outputs.dump/key_area_914.dump,10,100.17172959526933,81.12401443895529,14,3.172850962924563
outputs.dump/key_area_915.dump,3,100.17221549076507,81.12440736447245,14,3.1728581056359757
outputs.dump/key_area_916.dump,3,100.17172958819816,81.12401340486224,14,3.172850962844927
outputs.dump/key_area_917.dump,6,100.17172959526918,81.12401378177262,14,3.1728509629245605
outputs.dump/key_area_918.dump,3,100.17124368563121,81.12362116986756,14,3.17284382005388
outputs.dump/key_area_919.dump,3,100.17172959526918,81.12401443895527,14,3.172850962924561
outputs.dump/key_area_920.dump,3,100.17172959526927,81.12401378177253,14,3.1728509629245623
outputs.dump/key_area_921.dump,9,100.1717295952694,81.1240144389554,14,3.1728509629245636
outputs.dump/key_area_922.dump,10,100.17124368563151,81.12362116986789,14,3.1728438200538847
outputs.dump/key_area_923.dump,3,100.17172958819826,81.1240134048624,14,3.172850962844929
outputs.dump/key_area_924.dump,3,100.17221549076504,81.12440736447242,14,3.172858105635975
outputs.dump/key_area_925.dump,4,100.17148664575329,81.12381757874375,14,3.1728473915458193
outputs.dump/key_area_926.dump,3,100.17148664575345,81.12381757874397,14,3.172847391545821
outputs.dump/key_area_927.dump,4,100.17124368563137,81.12362116986777,14,3.172843820053882
outputs.dump/key_area_928.dump,4,100.17172959526933,81.12401443895551,14,3.172850962924563
outputs.dump/key_area_929.dump,3,100.17172959526935,81.1240137817727,14,3.1728509629245636
outputs.dump/key_area_930.dump,5,100.17172958819827,81.1240134048623,14,3.1728509628449286
outputs.dump/key_area_931.dump,6,100.17172959526911,81.12401378177245,14,3.172850962924559
outputs.dump/key_area_932.dump,3,100.17172958819812,81.12401340486225,14,3.1728509628449264
outputs.dump/key_area_933.dump,3,100.17172959526933,81.12401443895527,14,3.172850962924563
outputs.dump/key_area_934.dump,3,100.17124368563145,81.12362116986779,14,3.172843820053884
outputs.dump/key_area_935.dump,3,100.17221549076507,81.12440736447249,14,3.1728581056359753
outputs.dump/key_area_936.dump,3,100.17124368563144,81.12362084574222,14,3.1728438200538847
outputs.dump/key_area_937.dump,8,100.17172959526907,81.12362037211071,14,3.1728498581342106
outputs.dump/key_area_938.dump,5,100.17172958819812,81.12401340486215,14,3.1728509628449264
outputs.dump/key_area_939.dump,3,100.17172959526934,81.12401340486593,14,3.172850962924563
outputs.dump/key_area_940.dump,3,100.17172959526914,81.12401340486583,14,3.17285096292456
outputs.dump/key_area_941.dump,3,100.17148664575339,81.12381757874385,14,3.17284739154582
outputs.dump/key_area_942.dump,3,100.17172959526923,81.12362037211103,14,3.1728498581342137
outputs.dump/key_area_943.dump,3,100.17124368563125,81.1236208457418,14,3.1728438200538807
outputs.dump/key_area_944.dump,3,100.1722154907651,81.12440736447242,14,3.1728581056359753
outputs.dump/key_area_945.dump,3,100.17124368563127,81.12362116986766,14,3.1728438200538807
outputs.dump/key_area_946.dump,3,100.17172959526928,81.12401443895536,14,3.1728509629245623
outputs.dump/key_area_947.dump,5,100.17172958819827,81.12401340486231,14,3.172850962844928
outputs.dump/key_area_948.dump,8,100.17172959526914,81.12401378177248,14,3.1728509629245596
outputs.dump/key_area_949.dump,6,100.1714866457537,81.12381757874415,14,3.172847391545825
outputs.dump/key_area_950.dump,5,100.17124368563094,81.12362116986719,14,3.1728438200538753
outputs.dump/key_area_951.dump,3,100.17172959526941,81.12401443895536,14,3.172850962924564
outputs.dump/key_area_952.dump,3,100.17172959526941,81.12401378177277,14,3.172850962924564
outputs.dump/key_area_953.dump,3,100.17172958819788,81.12401340486197,14,3.172850962844923
outputs.dump/key_area_954.dump,3,100.17221549076477,81.12440736447205,14,3.17285810563597
outputs.dump/key_area_955.dump,7,100.17124368563086,81.12362084574127,14,3.1728438200538736
outputs.dump/key_area_956.dump,3,100.17172959526917,81.12362037211072,14,3.172849858134213
outputs.dump/key_area_957.dump,3,100.17172959526896,81.1240134048656,14,3.172850962924557
outputs.dump/key_area_958.dump,5,100.17148664575365,81.12381757874408,14,3.1728473915458246
outputs.dump/key_area_959.dump,4,100.17124368563084,81.12362116986708,14,3.172843820053873
outputs.dump/key_area_960.dump,7,100.17172959526941,81.12401443895533,14,3.172850962924564
outputs.dump/key_area_961.dump,3,100.17172959526927,81.1240137817726,14,3.1728509629245614
outputs.dump/key_area_962.dump,3,100.17172958819795,81.12401340486215,14,3.172850962844923
outputs.dump/key_area_963.dump,3,100.17221549076496,81.12440736447242,14,3.172858105635973
outputs.dump/key_area_964.dump,3,100.17124368563105,81.1236208457415,14,3.172843820053877
